"No.","Card No","Employee ID","User name","Date","Time","Terminal","IN/OUT","Door"
"1","","0312","","2021-12-01","08:02:12","----","01","240"
"2","","0038","","2021-12-01","08:04:10","----","01","240"
"3","","0318","","2021-12-01","08:31:01","----","01","240"
"4","","0318","","2021-12-01","08:31:10","----","01","240"
"5","","0339","","2021-12-01","08:38:55","----","01","240"
"6","","0346","","2021-12-01","08:53:28","----","01","240"
"7","","5047","","2021-12-01","08:56:41","----","01","240"
"8","","0347","","2021-12-01","08:57:08","----","01","240"
"9","","2100","","2021-12-01","08:59:18","----","01","240"
"10","","2100","","2021-12-01","08:59:26","----","01","240"
"11","","0340","","2021-12-01","09:01:06","----","01","240"
"12","","0319","","2021-12-01","09:05:26","----","01","240"
"13","","0317","","2021-12-01","09:06:20","----","01","240"
"14","","0308","","2021-12-01","09:07:06","----","01","240"
"15","","0308","","2021-12-01","09:07:13","----","01","240"
"16","","0345","","2021-12-01","09:08:01","----","01","240"
"17","","0211","","2021-12-01","09:09:03","----","01","240"
"18","","0324","","2021-12-01","09:10:32","----","01","240"
"19","","5019","","2021-12-01","09:10:40","----","01","240"
"20","","0328","","2021-12-01","09:11:15","----","01","240"
"21","","0341","","2021-12-01","09:15:43","----","01","240"
"22","","0299","","2021-12-01","09:20:07","----","01","240"
"23","","0022","","2021-12-01","09:22:08","----","01","240"
"24","","0335","","2021-12-01","09:22:34","----","01","240"
"25","","0345","","2021-12-01","09:44:19","----","01","240"
"26","","0328","","2021-12-01","10:17:46","----","01","240"
"27","","0308","","2021-12-01","10:34:35","----","01","240"
"28","","0335","","2021-12-01","10:39:07","----","01","240"
"29","","5019","","2021-12-01","10:40:45","----","01","240"
"30","","5019","","2021-12-01","10:52:17","----","01","240"
"31","","2100","","2021-12-01","11:02:36","----","01","240"
"32","","2100","","2021-12-01","11:13:09","----","01","240"
"33","","0318","","2021-12-01","11:16:07","----","01","240"
"34","","5047","","2021-12-01","11:16:56","----","01","240"
"35","","2100","","2021-12-01","11:39:36","----","01","240"
